	GO:0043226	GO:0043231	GO:0005623	GO:0044424	GO:0044464	GO:0043229	GO:0005622	GO:0043227	GO:0044446	GO:0005634	GO:0044428	GO:0044422	GO:0070013	GO:0043233	GO:0031974	GO:0016604	GO:0005654	GO:0031981	GO:0032991	GO:0005737	GO:0044444	GO:0044451	GO:0005829	GO:0006807	GO:0008152	GO:0034641	GO:0031967	GO:0006139	GO:0005730	GO:0031975	GO:0044237	GO:0044238	GO:0043232	GO:0005739	GO:0005635	GO:0016607	GO:0044260	GO:0044429	GO:0031966	GO:0043170	GO:0005740	GO:0000785	GO:0031965	GO:0005759	GO:0030529	GO:0005793	GO:0044445	GO:0005774	GO:0090304	GO:0042470	GO:0005741	GO:0005488	GO:0000786	GO:0043234	GO:0005758	GO:0005813	GO:0044437	GO:0031970	GO:0005815	GO:0044455	GO:0016605	GO:0019866	GO:0009058	GO:0005840	GO:0003676	GO:0044249	GO:0031090	GO:0016070	GO:0044448	GO:0015630	GO:0003924	GO:0031968	GO:0033116	GO:0005625	GO:0030496	GO:0032155	GO:0030120	GO:0015934	GO:0019867	GO:0051082	GO:0005694	GO:0071013	GO:0005637	GO:0022626	GO:0032154	GO:0046907	GO:0035770	GO:0030176	GO:0010467	GO:0035097	GO:0016234	GO:0006996	GO:0031301	GO:0005770	GO:0051649	GO:0017111	GO:0043933	GO:0031227	GO:0071339	GO:0005652
SydhTfbsHelas3Rpc155	1.098402e-27	3.696571e-28	2.826388e-20	5.414590e-46	2.008675e-20	5.637886e-28	9.029783e-42	5.389566e-28	1.809746e-37	1.537562e-27	1.580119e-20	4.679162e-37	2.893488e-16	4.558294e-16	1.463109e-16	2.482838e-23	1.473573e-20	2.847790e-16	1.813195e-26	6.575654e-24	2.234985e-12	9.856466e-18	2.585627e-15	2.323848e-16	3.468872e-29	1.031070e-17	4.193372e-20	2.590465e-18	1.000000e+0	4.980913e-18	9.793913e-28	5.272016e-30	1.675895e-13	3.950527e-4	2.543696e-19	2.217431e-1	1.496133e-16	1.086255e-2	1.390554e-2	2.499671e-19	3.088520e-3	3.807268e-25	5.443569e-19	1.000000e+0	4.111458e-7	9.653824e-2	1.000000e+0	1.000000e+0	2.321299e-15	1.013374e-1	1.000000e+0	2.311103e-23	1.450654e-50	4.500546e-9	1.000000e+0	4.589043e-2	1.000000e+0	1.000000e+0	1.900499e-2	2.072300e-3	1.464416e-27	6.454924e-3	1.693980e-5	2.317680e-1	4.199303e-12	4.351004e-6	5.861509e-10	3.903520e-9	1.000000e+0	3.559490e-4	2.262990e-1	1.000000e+0	3.044472e-4	1.000000e+0	4.311250e-2	9.309168e-1	1.000000e+0	2.062847e-1	1.000000e+0	9.191339e-5	3.311259e-22	1.000000e+0	1.000000e+0	1.000000e+0	8.950817e-1	4.611372e-10	2.342227e-1	1.000000e+0	5.945926e-5	4.576087e-3	6.970287e-3	9.186259e-15	1.000000e+0	1.000000e+0	1.144299e-6	1.387818e-1	8.871178e-32	1.000000e+0	1.000000e+0	1.000000e+0	
SydhTfbsHelas3Smc3ab9263	2.044616e-139	4.676557e-104	1.301628e-204	3.842545e-226	6.692976e-205	8.283965e-140	2.658617e-234	6.999318e-104	1.286159e-94	7.135756e-55	3.790768e-42	6.337961e-91	2.779410e-37	1.672920e-40	1.223495e-44	1.916154e-5	9.388467e-33	1.247462e-31	4.623407e-60	1.611801e-179	1.759343e-138	7.632564e-23	4.908801e-112	1.464023e-47	1.937174e-114	5.684184e-44	1.223425e-25	2.459610e-41	5.269071e-2	1.012037e-16	3.228417e-111	8.953409e-105	2.047057e-32	4.281434e-29	1.429555e-15	2.378362e-3	9.141569e-38	3.148829e-11	1.864071e-9	9.807589e-45	4.480311e-11	8.741779e-5	4.412789e-5	3.435485e-4	4.198122e-9	2.730789e-2	2.169072e-3	7.348418e-11	2.767495e-16	1.115598e-3	6.504627e-7	2.633651e-150	1.000000e+0	1.462411e-48	5.915263e-9	5.620302e-1	2.196687e-10	1.444893e-10	1.740922e-3	1.699723e-4	1.000000e+0	2.164122e-6	5.696078e-27	4.967733e-4	1.541644e-3	1.112915e-25	3.804961e-30	1.547315e-17	9.603109e-7	3.533580e-4	7.560015e-18	2.476773e-5	3.375856e-3	5.249558e-33	4.850732e-4	1.347577e-9	1.000000e+0	9.986094e-6	4.626098e-7	1.878414e-1	9.992724e-1	1.000000e+0	4.682370e-2	8.161253e-3	2.421517e-9	3.218725e-26	4.570534e-3	1.498230e-8	1.688246e-14	1.118649e-1	1.139304e-2	6.815443e-25	1.371432e-3	2.182598e-9	1.209197e-40	1.129128e-9	2.869008e-19	1.024931e-8	9.316953e-1	8.138468e-6	
SydhTfbsHelas3Spt20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.000000e+0	NA	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.118103e-1	1.000000e+0	NA	NA	NA	1.000000e+0	NA	NA	NA	NA	1.000000e+0	NA	NA	1.000000e+0	NA	NA	1.000000e+0	NA	1.000000e+0	3.110644e-4	NA	NA	1.000000e+0	NA	1.000000e+0	NA	1.000000e+0	NA	1.000000e+0	1.281267e-9	NA	NA	NA	1.370873e-4	NA	1.000000e+0	1.000000e+0	NA	5.636834e-1	1.000000e+0	NA	9.232499e-1	NA	4.809277e-4	NA	1.000000e+0	NA	2.362022e-1	NA	NA	NA	NA	NA	1.000000e+0	NA	NA	6.751143e-25	NA	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	NA	1.678806e-6	1.000000e+0	1.000000e+0	NA	1.000000e+0	NA	1.000000e+0	1.000000e+0	NA	1.000000e+0	1.000000e+0	NA	NA	NA	NA	NA	NA	1.000000e+0	1.000000e+0	NA	
SydhTfbsHelas3Stat1	7.450076e-80	2.844269e-72	3.368266e-61	4.269529e-123	7.806448e-60	8.825404e-82	4.358800e-124	1.890547e-72	1.109191e-59	1.441015e-50	8.618776e-55	2.683166e-58	1.209503e-48	7.463348e-50	4.584601e-53	9.631558e-11	3.720243e-51	9.108774e-48	5.182577e-48	1.666358e-80	1.072110e-58	5.644152e-34	2.278082e-72	2.286912e-48	4.247205e-89	2.441388e-48	3.720404e-16	1.925736e-49	5.656803e-3	1.307953e-10	1.735639e-81	5.573778e-85	1.445529e-18	3.221504e-10	5.497039e-15	5.257939e-6	5.443591e-39	2.148309e-3	2.106386e-1	1.290187e-43	2.303579e-2	2.563179e-5	5.747272e-8	6.103722e-2	2.880061e-12	1.000000e+0	4.702327e-7	4.721830e-2	6.217386e-25	1.000000e+0	8.373524e-3	5.211434e-65	8.387481e-4	2.309734e-35	5.487448e-5	1.000000e+0	1.518403e-1	5.708726e-5	1.000000e+0	1.000000e+0	1.000000e+0	1.040543e-3	1.422615e-27	8.554608e-5	2.160937e-11	6.350937e-27	5.510577e-12	4.589911e-20	1.000000e+0	1.804542e-2	2.364137e-10	1.000000e+0	1.244922e-1	2.449797e-17	1.000000e+0	3.465694e-1	7.158292e-2	3.789157e-5	8.759108e-3	2.549075e-7	6.617277e-5	1.000000e+0	9.375024e-8	1.540358e-4	5.646815e-1	1.631941e-19	4.469327e-3	8.145826e-2	9.025144e-20	7.063505e-3	3.336323e-5	9.158294e-16	5.422870e-1	1.000000e+0	3.697445e-14	1.352008e-9	2.283772e-15	1.462691e-1	1.000000e+0	1.000000e+0	
SydhTfbsHelas3Stat3	5.607797e-63	9.620591e-50	1.477163e-70	5.013419e-97	4.399102e-69	8.742598e-63	6.685151e-91	7.362826e-50	5.585231e-48	1.621437e-35	4.095175e-28	9.622396e-47	6.231202e-31	5.594435e-37	5.771512e-39	1.000000e+0	4.210102e-37	2.640809e-30	6.610201e-31	9.249045e-104	9.772332e-66	1.269951e-26	6.916373e-66	1.605068e-37	1.618804e-89	1.790719e-34	1.914060e-3	6.282461e-31	1.000000e+0	1.000000e+0	2.594749e-79	3.702598e-82	3.244483e-29	3.019500e-13	2.488560e-4	1.000000e+0	6.407625e-34	3.514697e-1	1.000000e+0	7.979978e-41	1.000000e+0	3.038220e-6	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	2.493574e-1	1.000000e+0	1.158522e-11	2.138502e-2	1.000000e+0	6.647295e-85	1.083367e-1	7.921623e-32	6.179613e-2	1.000000e+0	6.198174e-2	5.107312e-2	3.637947e-3	NA	1.000000e+0	1.000000e+0	7.974710e-23	1.000000e+0	5.218698e-2	7.721687e-23	7.548175e-9	NA	1.000000e+0	2.349324e-6	6.270815e-10	5.179423e-1	5.740684e-2	2.229200e-16	8.993933e-2	1.000000e+0	1.000000e+0	NA	4.558926e-2	NA	1.743450e-1	NA	1.759430e-1	NA	1.000000e+0	1.472377e-16	1.000000e+0	2.530478e-4	NA	1.000000e+0	3.441952e-2	1.724834e-15	1.000000e+0	6.973517e-5	1.098545e-23	1.000859e-6	8.358077e-18	3.959364e-3	1.000000e+0	1.000000e+0	
SydhTfbsHelas3Tbp	3.623272e-134	9.836432e-114	3.094870e-67	7.786500e-199	3.058912e-66	7.224513e-136	3.221098e-194	1.109709e-113	3.307581e-85	7.323846e-109	1.328478e-96	1.573682e-82	7.138136e-91	2.584557e-88	6.123080e-92	3.773751e-23	2.816545e-82	6.208278e-86	1.877779e-53	1.822842e-61	3.650253e-62	8.772282e-31	5.691926e-97	5.409397e-82	7.322255e-95	2.924812e-84	8.003545e-28	3.960194e-91	1.099090e-15	5.111904e-18	1.008238e-104	1.711793e-93	2.058895e-41	2.262168e-30	6.053294e-15	2.011371e-10	7.867032e-59	5.839687e-15	2.284865e-10	3.293590e-52	5.158742e-13	4.860683e-34	1.421336e-9	5.482504e-7	2.289030e-52	2.368647e-10	8.055694e-15	1.000000e+0	1.462774e-61	1.300760e-6	2.425501e-3	1.688311e-43	9.698789e-52	4.450097e-18	2.674842e-5	4.080031e-6	1.000000e+0	1.102055e-4	1.088635e-9	4.912581e-9	2.646568e-7	1.029986e-12	2.468915e-24	1.872035e-23	4.535029e-24	9.612044e-26	1.169095e-1	5.403905e-41	1.000000e+0	6.806527e-4	2.259181e-7	3.332914e-1	4.734669e-7	1.473707e-17	7.435524e-6	9.965310e-8	3.025038e-5	7.755872e-12	1.047765e-1	8.276364e-15	8.067976e-31	5.759612e-11	1.698625e-3	2.083867e-10	6.453537e-8	7.118257e-28	4.009924e-4	7.667463e-2	2.367012e-38	9.227800e-12	1.000000e+0	1.110020e-39	1.000000e+0	1.176569e-1	1.077486e-11	8.706604e-6	6.604433e-48	8.543736e-1	3.320730e-2	2.989498e-5	
SydhTfbsHelas3Tcf7l2c9b92565	1.655925e-119	2.154435e-104	1.398633e-86	1.924475e-179	9.782715e-86	7.297976e-119	7.831821e-182	1.853534e-104	2.724106e-73	1.891437e-88	5.013474e-61	8.231146e-70	7.308371e-48	3.410900e-50	1.728490e-52	3.488746e-11	5.394129e-55	4.288644e-51	3.566189e-53	2.001265e-103	2.484328e-77	4.583662e-37	1.276399e-86	8.549519e-66	5.116163e-89	6.987880e-63	6.001673e-16	2.979715e-60	8.832285e-8	1.173922e-9	1.176268e-91	6.582647e-84	3.004398e-26	3.990455e-17	4.414418e-9	1.143843e-5	5.716991e-47	1.850956e-4	4.738818e-5	4.951333e-46	1.462802e-6	1.744402e-6	3.422999e-3	1.000000e+0	5.504991e-17	6.322227e-4	2.334175e-6	1.660593e-1	8.089045e-37	5.084202e-9	6.728102e-10	2.755105e-85	2.392058e-6	1.295700e-37	5.939635e-2	1.056250e-3	1.048254e-1	2.554443e-2	3.815441e-8	9.956353e-5	1.000000e+0	9.260518e-3	1.908910e-33	5.740476e-4	3.374281e-17	5.509333e-34	3.349036e-14	1.526666e-33	3.052184e-1	9.495895e-7	2.375495e-6	1.119190e-5	1.924466e-6	1.842738e-23	1.857153e-3	4.007592e-3	2.742758e-3	4.762749e-4	1.599250e-6	1.192409e-7	9.158847e-4	6.990117e-2	1.125129e-3	9.801496e-2	1.154094e-3	1.094838e-27	4.476087e-6	1.609734e-3	9.698401e-26	9.022416e-4	1.000000e+0	3.998989e-23	6.550464e-2	5.683823e-6	3.920855e-24	4.582069e-6	1.879404e-20	5.174065e-2	1.000000e+0	8.882234e-3	
SydhTfbsHelas3Tcf7l2	3.448539e-21	5.831635e-16	7.040453e-16	1.112491e-31	4.998473e-16	1.822132e-20	1.322830e-30	2.835950e-16	1.539367e-10	3.237579e-18	1.870903e-4	3.191591e-9	2.075489e-4	1.326630e-4	7.043202e-5	4.270389e-8	3.059652e-7	3.044267e-3	2.264319e-12	1.486945e-19	1.430422e-13	2.981142e-7	5.234006e-13	7.882514e-7	5.696706e-11	2.079049e-6	1.076407e-1	4.166443e-5	NA	8.991873e-1	1.990138e-10	6.524148e-10	3.378795e-2	1.151350e-1	1.000000e+0	4.255085e-5	1.568244e-3	8.156203e-1	1.000000e+0	2.054235e-3	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	3.890390e-2	1.000000e+0	6.660889e-1	1.377829e-15	1.000000e+0	1.177174e-8	1.000000e+0	2.917708e-3	1.000000e+0	1.000000e+0	4.478921e-4	1.504524e-1	1.000000e+0	1.000000e+0	2.979901e-3	NA	2.242454e-5	2.468348e-3	2.607398e-1	1.058735e-3	1.000000e+0	4.805884e-2	1.000000e+0	1.000000e+0	6.968810e-1	1.426158e-1	1.000000e+0	1.000000e+0	1.000000e+0	NA	1.000000e+0	1.348051e-1	1.000000e+0	NA	1.000000e+0	1.000000e+0	1.000000e+0	1.094577e-5	9.811819e-5	1.000000e+0	1.091432e-1	1.000000e+0	1.000000e+0	1.561428e-5	1.000000e+0	1.000000e+0	2.341708e-8	1.000000e+0	1.112792e-2	1.000000e+0	1.000000e+0	1.000000e+0	
SydhTfbsHelas3Tf3c110	1.427048e-24	4.685305e-24	4.795910e-11	5.366367e-32	3.677958e-11	2.783169e-25	1.844938e-31	6.630938e-24	1.388178e-35	7.048798e-26	1.255500e-22	6.596917e-36	3.203321e-17	3.104390e-17	2.560479e-18	1.235032e-13	3.371298e-20	5.754554e-17	6.604400e-18	3.402354e-15	1.315212e-5	6.072362e-14	5.377217e-11	6.475836e-14	5.503118e-19	6.576701e-14	7.961094e-15	1.993865e-13	1.000000e+0	3.510744e-12	4.741085e-18	1.113986e-18	4.483137e-11	1.567563e-1	8.915995e-16	7.912384e-1	2.820601e-6	1.545631e-1	1.000000e+0	9.554992e-7	2.298961e-1	1.337937e-22	4.377813e-11	1.000000e+0	1.291479e-5	5.607467e-4	1.729248e-3	1.000000e+0	1.530927e-7	2.610587e-1	1.000000e+0	3.582331e-18	6.386139e-43	1.733795e-4	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.249003e-3	1.159828e-17	1.997406e-1	1.585377e-1	2.450455e-2	6.237975e-8	6.442697e-2	2.750744e-4	1.132277e-3	1.000000e+0	1.000000e+0	1.997265e-1	1.000000e+0	1.819923e-7	1.000000e+0	1.266244e-2	7.471865e-1	1.000000e+0	8.435368e-3	1.000000e+0	2.117633e-1	1.825265e-25	1.000000e+0	1.000000e+0	8.491067e-2	2.631611e-1	1.091603e-17	1.000000e+0	1.000000e+0	2.470934e-1	1.000000e+0	1.000000e+0	1.009329e-8	1.000000e+0	1.000000e+0	4.208907e-10	1.092872e-2	1.105882e-24	1.000000e+0	1.000000e+0	1.000000e+0	
SydhTfbsHelas3Tr4	2.939862e-14	6.386843e-15	5.834000e-2	5.965470e-21	5.099838e-2	1.439953e-14	5.320766e-22	5.414490e-15	4.229386e-16	3.404404e-2	2.494657e-9	1.253627e-15	4.856243e-11	1.719229e-10	4.781251e-12	6.245642e-3	1.611410e-7	6.412328e-9	8.401680e-8	5.746601e-3	3.604968e-7	2.115356e-2	3.622102e-7	1.423828e-11	7.923683e-8	4.002333e-12	9.476294e-5	1.669776e-12	3.901481e-2	2.770102e-3	1.398384e-10	8.078765e-7	1.000000e+0	3.972508e-10	1.000000e+0	1.895692e-1	5.197811e-5	1.585041e-7	2.427954e-5	4.767469e-5	2.336402e-6	NA	1.000000e+0	1.000000e+0	2.152207e-15	1.253424e-6	1.000000e+0	1.000000e+0	5.960325e-8	NA	5.529368e-1	1.000000e+0	1.000000e+0	1.000000e+0	1.604251e-2	1.000000e+0	1.000000e+0	1.721692e-1	1.000000e+0	9.500695e-6	1.000000e+0	4.577757e-2	1.333883e-1	1.335206e-9	1.647260e-1	4.277071e-2	4.724327e-1	8.846280e-8	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	4.625619e-1	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	3.307603e-2	1.000000e+0	5.144488e-3	1.000000e+0	6.025409e-6	1.000000e+0	1.000000e+0	4.345881e-9	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	8.865633e-1	1.000000e+0	3.928980e-1	1.000000e+0	1.000000e+0	1.000000e+0	
SydhTfbsHelas3Usf2	5.842450e-92	1.760786e-81	1.003755e-65	4.130804e-123	1.126428e-65	1.205000e-91	9.350710e-123	4.590542e-82	6.028461e-65	2.404281e-43	2.848355e-42	1.912866e-64	1.893863e-42	1.046185e-42	1.045911e-45	1.010377e-12	8.440843e-35	5.146334e-35	4.524129e-36	8.557851e-81	3.644388e-74	4.757213e-15	7.421660e-68	5.548503e-41	1.157419e-84	8.587092e-40	1.302524e-23	1.162766e-39	8.596339e-6	3.812915e-17	1.031076e-87	1.471273e-79	1.488420e-13	1.863552e-19	1.629209e-10	1.764102e-6	4.750818e-38	1.937753e-10	2.252652e-11	1.499765e-37	4.085499e-13	1.074360e-3	5.679651e-5	1.000000e+0	3.224450e-18	5.590460e-2	1.331892e-1	4.591336e-10	9.546082e-20	4.990912e-4	6.928275e-11	9.590201e-54	2.414174e-1	1.504949e-23	1.314869e-4	1.000000e+0	3.496515e-11	1.790774e-4	1.000000e+0	5.909529e-2	1.000000e+0	6.399792e-8	1.028109e-16	3.217546e-4	1.338673e-3	1.344379e-16	7.788762e-18	1.200647e-14	1.000000e+0	1.000000e+0	1.001204e-6	5.183175e-9	1.590553e-1	3.006863e-11	7.840212e-2	1.197168e-2	1.000000e+0	4.050206e-3	6.218827e-11	3.092727e-11	5.474386e-4	9.154483e-2	1.000000e+0	7.672330e-2	5.717487e-3	2.734396e-30	1.000000e+0	4.786386e-5	7.707865e-14	6.789764e-2	NA	1.341988e-21	5.204861e-4	6.731774e-9	3.896778e-23	1.854825e-6	5.517919e-15	4.862478e-3	5.746747e-2	1.000000e+0	
SydhTfbsHelas3Zkscan1hpa006672	1.128818e-31	1.222698e-22	2.260828e-19	2.404314e-48	2.911955e-19	1.061648e-31	1.817383e-49	9.153651e-23	2.232399e-27	1.667181e-19	3.355705e-21	6.621456e-27	1.012755e-23	2.376689e-24	1.052081e-25	8.332005e-6	7.092999e-16	4.316425e-21	3.660070e-12	5.561039e-15	1.628160e-11	6.212100e-3	2.210135e-17	5.477135e-21	2.124218e-25	1.354454e-20	6.927927e-4	3.553588e-24	2.027349e-3	4.179356e-2	5.904308e-27	1.991032e-23	2.181067e-11	7.277991e-2	3.169623e-2	5.485258e-1	4.250656e-16	4.153185e-1	1.000000e+0	1.654855e-14	1.000000e+0	8.967787e-12	7.927653e-2	1.000000e+0	4.657767e-5	1.000000e+0	8.019209e-2	1.000000e+0	2.121178e-11	NA	1.000000e+0	3.507536e-15	2.935855e-23	1.918041e-3	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	2.041197e-1	2.484267e-4	1.148427e-2	1.354673e-3	9.192067e-5	5.186954e-2	2.915784e-5	1.000000e+0	1.000000e+0	2.296922e-4	1.000000e+0	NA	2.022322e-2	1.000000e+0	1.000000e+0	1.000000e+0	5.171356e-3	1.000000e+0	9.565710e-3	6.520564e-7	NA	1.000000e+0	4.091449e-2	1.000000e+0	7.726223e-3	1.000000e+0	1.000000e+0	1.023267e-4	1.000000e+0	1.000000e+0	1.303470e-12	NA	1.208676e-1	6.330075e-2	7.673183e-3	4.500478e-11	1.000000e+0	1.000000e+0	1.000000e+0	
SydhTfbsHelas3Znf143	5.084970e-52	3.639860e-42	1.445543e-30	9.800861e-80	2.584267e-30	1.654248e-53	1.966148e-87	5.327023e-42	1.732735e-26	3.651018e-23	1.875250e-14	4.795660e-24	1.450628e-17	2.773456e-16	8.239823e-17	2.264317e-5	1.230752e-6	1.008542e-11	2.715814e-15	6.188506e-17	1.233893e-21	5.929402e-1	1.684200e-21	3.528938e-19	3.545975e-21	1.345035e-20	6.982280e-8	1.177237e-24	8.679131e-3	2.013586e-5	2.116450e-28	4.196578e-21	3.070722e-4	1.245762e-8	2.757235e-1	5.648700e-2	3.593565e-16	3.256525e-8	4.567450e-5	1.732068e-12	3.080753e-5	1.000000e+0	1.000000e+0	1.159257e-3	2.269224e-17	2.239875e-2	5.844652e-7	2.454661e-1	4.161625e-16	1.000000e+0	1.000000e+0	1.043452e-9	NA	2.735291e-5	1.000000e+0	2.039803e-1	9.054313e-1	1.000000e+0	6.009612e-2	3.091628e-5	1.000000e+0	3.411019e-6	9.521998e-6	1.538866e-13	9.180098e-4	3.782159e-7	2.029018e-2	5.996207e-13	1.000000e+0	1.000000e+0	2.067513e-3	1.000000e+0	1.000000e+0	2.228846e-1	1.000000e+0	1.000000e+0	1.000000e+0	3.105288e-10	1.000000e+0	1.654166e-8	4.145294e-1	8.480695e-1	1.000000e+0	7.014453e-11	1.000000e+0	1.323275e-9	6.451179e-1	6.557753e-2	2.132033e-12	3.034878e-2	3.697402e-1	7.940343e-4	1.000000e+0	1.475110e-2	1.738634e-5	3.935260e-2	1.742849e-1	1.281337e-1	7.624820e-1	5.014809e-1	
SydhTfbsHelas3Znf274	4.502789e-10	5.735689e-12	2.680085e-1	3.582370e-6	2.621749e-1	3.743225e-10	2.189151e-5	5.991280e-12	1.000000e+0	1.595885e-25	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	9.669165e-29	4.049563e-12	1.230175e-29	1.000000e+0	6.054075e-33	1.000000e+0	1.000000e+0	1.684234e-15	1.728810e-14	1.000000e+0	1.000000e+0	1.000000e+0	NA	3.942893e-23	1.000000e+0	NA	1.869562e-20	NA	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	NA	1.000000e+0	1.000000e+0	5.104592e-37	NA	NA	5.042676e-4	NA	1.000000e+0	NA	1.000000e+0	1.000000e+0	NA	1.000000e+0	NA	1.000000e+0	NA	1.178849e-32	1.000000e+0	2.233936e-37	1.880122e-33	1.000000e+0	6.680675e-42	NA	1.000000e+0	1.000000e+0	NA	NA	1.000000e+0	NA	NA	NA	1.000000e+0	NA	NA	1.000000e+0	1.000000e+0	NA	1.000000e+0	NA	NA	NA	NA	7.393742e-41	NA	NA	NA	NA	NA	NA	1.000000e+0	1.000000e+0	NA	NA	NA	
SydhTfbsHelas3Zzz3	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	NA	NA	NA	1.000000e+0	NA	1.000000e+0	1.000000e+0	NA	NA	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	NA	1.000000e+0	1.000000e+0	NA	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	NA	1.000000e+0	1.000000e+0	NA	NA	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	NA	1.000000e+0	NA	NA	1.000000e+0	NA	NA	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	NA	1.000000e+0	1.000000e+0	1.000000e+0	NA	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	NA	NA	1.000000e+0	1.000000e+0	NA	1.000000e+0	NA	1.000000e+0	1.000000e+0	1.000000e+0	NA	1.000000e+0	NA	1.000000e+0	1.000000e+0	NA	
SydhTfbsHepg2Arid3anb100279	4.350815e-182	1.675606e-179	5.117488e-127	4.398686e-255	5.973045e-128	4.673150e-179	1.557799e-254	3.824103e-180	1.108535e-148	2.189775e-91	1.148283e-66	1.092329e-143	1.069364e-64	1.791838e-69	6.151753e-71	7.528131e-8	2.231249e-48	2.066772e-56	2.712881e-76	6.862304e-196	9.143130e-169	7.505902e-26	2.495986e-109	1.753176e-88	3.174671e-166	4.812011e-93	7.522405e-29	2.256558e-78	1.021015e-2	1.243548e-22	1.577202e-170	2.193279e-157	1.653922e-37	5.604572e-58	2.182649e-9	1.185779e-4	1.318699e-75	2.211333e-26	3.254113e-18	9.598902e-70	1.802166e-18	1.042129e-8	3.908923e-6	3.483364e-7	8.468207e-21	1.581911e-10	1.000000e+0	7.070762e-6	1.965418e-50	1.000000e+0	8.674971e-13	8.248197e-126	4.604277e-14	1.595089e-49	1.000000e+0	5.047494e-9	1.506443e-4	4.953697e-1	5.059687e-13	4.016357e-5	3.933277e-5	1.604655e-9	3.742550e-64	4.243232e-6	7.186568e-18	1.397230e-64	1.384781e-44	2.407576e-41	1.112898e-2	3.366626e-22	8.605207e-13	2.562398e-10	8.717552e-4	4.641998e-13	7.750924e-4	9.148006e-2	1.000000e+0	4.367518e-1	6.662169e-11	1.264909e-3	1.198464e-6	1.842579e-4	1.000000e+0	1.000000e+0	7.838772e-1	4.607054e-45	NA	7.284863e-2	3.027424e-36	NA	6.485968e-1	1.253541e-35	1.000000e+0	4.647278e-4	1.525224e-49	4.261181e-13	4.535598e-26	4.173946e-2	1.000000e+0	1.000000e+0	
SydhTfbsHepg2Bhlhe40c	3.503316e-105	3.808808e-103	2.085056e-76	1.014935e-147	4.420179e-77	1.321157e-105	3.760179e-158	1.112108e-104	5.611859e-69	3.436597e-45	7.088274e-39	5.662993e-67	9.089144e-43	9.138841e-44	1.331637e-44	1.961620e-8	4.752135e-29	2.362797e-32	6.232132e-29	6.344555e-76	4.260728e-84	2.482645e-10	2.283460e-59	7.145494e-46	1.872108e-70	1.885515e-48	5.722570e-15	7.946223e-44	3.700920e-3	1.098527e-10	7.756360e-79	1.864643e-61	2.372225e-8	1.832086e-29	2.502321e-1	3.371061e-3	3.315925e-31	8.553044e-17	3.284254e-14	3.414979e-27	1.368798e-14	7.501848e-4	5.753251e-1	3.464101e-4	4.056924e-29	8.532317e-8	9.563442e-1	2.108441e-7	2.067876e-28	2.849978e-9	5.861931e-12	8.441078e-44	3.338380e-5	1.488143e-9	1.000000e+0	4.291428e-5	1.286902e-7	1.000000e+0	1.315151e-7	8.418224e-8	4.015767e-2	2.157149e-5	8.127565e-23	1.261956e-13	4.564400e-11	5.050850e-23	1.587976e-12	6.495441e-22	5.811086e-3	2.856631e-5	4.533455e-6	5.158071e-8	1.183448e-5	6.330573e-8	5.790374e-2	7.012954e-5	9.941097e-1	4.274812e-7	7.773913e-9	1.191976e-12	2.634931e-4	1.157302e-4	1.000000e+0	5.677912e-3	5.150117e-4	6.242614e-24	1.000000e+0	1.000000e+0	3.003772e-21	1.033261e-2	1.000000e+0	2.449008e-15	1.000000e+0	2.432835e-3	4.404203e-29	2.219470e-2	3.972549e-10	NA	1.178097e-10	1.715037e-3	
